uid,profile,anime_uid,rating,scores
297708,CodeBlazeFate,37033,7,"{'Overall': '7', 'Story': '7', 'Animation': '9', 'Sound': '6', 'Character': '7', 'Enjoyment': '7'}"
272737,mspadam,37033,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
297694,Karhu,37033,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
322116,Almhoadon,38084,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
321750,cities516,38084,8,"{'Overall': '8', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
321787,GriffithIsRight,38084,1,"{'Overall': '1', 'Story': '1', 'Animation': '7', 'Sound': '2', 'Character': '1', 'Enjoyment': '1'}"
321742,Marinate1016,38084,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
321897,Snake880,38084,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
254495,melodyvonshewk,3092,2,"{'Overall': '2', 'Story': '2', 'Animation': '1', 'Sound': '1', 'Character': '1', 'Enjoyment': '2'}"
6547,MissOffline,3092,10,"{'Overall': '10', 'Story': '7', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
29450,Winterwolkje,3092,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
111831,Hachiko75,3092,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
33739,KuraKaze,3092,10,"{'Overall': '10', 'Story': '9', 'Animation': '8', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
271573,ktulu007,3092,3,"{'Overall': '3', 'Story': '3', 'Animation': '6', 'Sound': '6', 'Character': '3', 'Enjoyment': '3'}"
223245,juneboba,3092,2,"{'Overall': '2', 'Story': '2', 'Animation': '7', 'Sound': '9', 'Character': '2', 'Enjoyment': '2'}"
17800,Ellenore_shade,3092,8,"{'Overall': '8', 'Story': '6', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '9'}"
25195,BrynjaBloodmire,3092,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '7', 'Enjoyment': '9'}"
29857,rojocharmander,3092,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
120601,nazunya,3092,9,"{'Overall': '9', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
6541,Janks1415,3092,10,"{'Overall': '10', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '10', 'Enjoyment': '9'}"
187674,Pastabeanchuu,3092,2,"{'Overall': '2', 'Story': '3', 'Animation': '2', 'Sound': '5', 'Character': '3', 'Enjoyment': '8'}"
55831,Klabautermann,3092,3,"{'Overall': '3', 'Story': '3', 'Animation': '4', 'Sound': '6', 'Character': '1', 'Enjoyment': '4'}"
6766,natsuocosplay,3092,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
9392,Whoomp,3092,4,"{'Overall': '4', 'Story': '3', 'Animation': '5', 'Sound': '5', 'Character': '4', 'Enjoyment': '3'}"
154655,ihateeveryone,3092,3,"{'Overall': '3', 'Story': '2', 'Animation': '3', 'Sound': '6', 'Character': '2', 'Enjoyment': '2'}"
4981,meowmeow21,3092,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '7', 'Character': '9', 'Enjoyment': '10'}"
11931,iamjoe,3092,4,"{'Overall': '4', 'Story': '4', 'Animation': '5', 'Sound': '4', 'Character': '5', 'Enjoyment': '4'}"
48927,OtakuTrey,3092,9,"{'Overall': '9', 'Story': '9', 'Animation': '7', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
275137,KANLen09,35860,9,"{'Overall': '9', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
277929,DarthBob,35860,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '7', 'Character': '8', 'Enjoyment': '8'}"
293133,SIG442,35860,3,"{'Overall': '3', 'Story': '1', 'Animation': '6', 'Sound': '8', 'Character': '1', 'Enjoyment': '1'}"
270053,Kookerz32,35860,6,"{'Overall': '6', 'Story': '5', 'Animation': '5', 'Sound': '7', 'Character': '7', 'Enjoyment': '6'}"
288677,Seregosa,35860,4,"{'Overall': '4', 'Story': '1', 'Animation': '5', 'Sound': '3', 'Character': '5', 'Enjoyment': '4'}"
270162,LSSJ_Gaming,35860,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
272147,xWqqb,35860,8,"{'Overall': '8', 'Story': '7', 'Animation': '6', 'Sound': '6', 'Character': '8', 'Enjoyment': '8'}"
275168,AmishaelMA,35860,6,"{'Overall': '6', 'Story': '6', 'Animation': '8', 'Sound': '7', 'Character': '6', 'Enjoyment': '5'}"
273689,ryuuji_taiga,35860,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
275234,Allnteck,35860,5,"{'Overall': '5', 'Story': '5', 'Animation': '8', 'Sound': '6', 'Character': '4', 'Enjoyment': '3'}"
272435,Kwels,35860,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
312220,papsoshea,35860,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
272692,netosolano98,35860,9,"{'Overall': '9', 'Story': '7', 'Animation': '9', 'Sound': '7', 'Character': '9', 'Enjoyment': '10'}"
303474,mwalimu,35860,3,"{'Overall': '3', 'Story': '1', 'Animation': '7', 'Sound': '7', 'Character': '1', 'Enjoyment': '2'}"
270011,ItzToxic,35860,8,"{'Overall': '8', 'Story': '7', 'Animation': '9', 'Sound': '6', 'Character': '7', 'Enjoyment': '9'}"
275310,Ankithadam,35860,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '8'}"
307199,TakamakiJoker,35860,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
275156,Stark700,35860,8,"{'Overall': '8', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '10', 'Enjoyment': '9'}"
275155,bmoore07,35860,7,"{'Overall': '7', 'Story': '7', 'Animation': '6', 'Sound': '6', 'Character': '4', 'Enjoyment': '8'}"
270357,Sharmat_00,35860,5,"{'Overall': '5', 'Story': '5', 'Animation': '4', 'Sound': '5', 'Character': '6', 'Enjoyment': '5'}"
227158,LookAUserName,32380,9,"{'Overall': '9', 'Story': '7', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
266569,JohnPerez,32380,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '7', 'Character': '9', 'Enjoyment': '9'}"
231859,Zaku88,32380,7,"{'Overall': '7', 'Story': '7', 'Animation': '6', 'Sound': '6', 'Character': '6', 'Enjoyment': '8'}"
222972,lovevillain,32380,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
275592,lukeoftheaura,32380,3,"{'Overall': '3', 'Story': '1', 'Animation': '7', 'Sound': '7', 'Character': '1', 'Enjoyment': '0'}"
319503,Injenss,32380,10,"{'Overall': '10', 'Story': '10', 'Animation': '7', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
221911,Adi,32380,7,"{'Overall': '7', 'Story': '5', 'Animation': '5', 'Sound': '5', 'Character': '4', 'Enjoyment': '10'}"
221975,Alxanta,32380,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '8', 'Enjoyment': '8'}"
222084,DaAwesomePwner,32380,4,"{'Overall': '4', 'Story': '4', 'Animation': '9', 'Sound': '7', 'Character': '4', 'Enjoyment': '4'}"
227459,Artrill,32380,3,"{'Overall': '3', 'Story': '2', 'Animation': '6', 'Sound': '6', 'Character': '4', 'Enjoyment': '4'}"
221905,-Remix-,32380,7,"{'Overall': '7', 'Story': '0', 'Animation': '7', 'Sound': '7', 'Character': '0', 'Enjoyment': '7'}"
256798,Zerozaki_Kuro,33263,9,"{'Overall': '9', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
288308,EggheadLuna,33263,2,"{'Overall': '2', 'Story': '2', 'Animation': '2', 'Sound': '2', 'Character': '2', 'Enjoyment': '2'}"
264080,moozooh,33263,8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
265121,Edward979797,33263,7,"{'Overall': '7', 'Story': '7', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '8'}"
284820,Maychotic,33263,5,"{'Overall': '5', 'Story': '4', 'Animation': '5', 'Sound': '5', 'Character': '3', 'Enjoyment': '5'}"
266354,agahtha,33263,10,"{'Overall': '10', 'Story': '10', 'Animation': '8', 'Sound': '6', 'Character': '6', 'Enjoyment': '10'}"
262382,Maurex,33263,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
241311,#NAME?,33263,6,"{'Overall': '6', 'Story': '5', 'Animation': '8', 'Sound': '5', 'Character': '6', 'Enjoyment': '8'}"
233617,Symphonica,33263,9,"{'Overall': '9', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
233046,Tacaly,33263,9,"{'Overall': '9', 'Story': '10', 'Animation': '10', 'Sound': '6', 'Character': '8', 'Enjoyment': '10'}"
259074,kokuborou,33263,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
264481,Detective,33263,1,"{'Overall': '1', 'Story': '1', 'Animation': '1', 'Sound': '5', 'Character': '1', 'Enjoyment': '1'}"
259870,SpoopsterCH,33263,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '8', 'Character': '10', 'Enjoyment': '9'}"
258690,LouysG,33263,9,"{'Overall': '9', 'Story': '8', 'Animation': '7', 'Sound': '6', 'Character': '10', 'Enjoyment': '10'}"
302481,Veronin,33263,7,"{'Overall': '7', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '7', 'Enjoyment': '8'}"
248175,Akiraa-kun,3750,5,"{'Overall': '5', 'Story': '2', 'Animation': '9', 'Sound': '9', 'Character': '4', 'Enjoyment': '2'}"
30349,kitten320,3750,9,"{'Overall': '9', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
14628,LadyGotheay,3750,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '7', 'Character': '9', 'Enjoyment': '10'}"
14181,tentacle_raep,3750,8,"{'Overall': '8', 'Story': '8', 'Animation': '5', 'Sound': '4', 'Character': '9', 'Enjoyment': '8'}"
222211,GarlandReese,2273,7,"{'Overall': '7', 'Story': '6', 'Animation': '7', 'Sound': '8', 'Character': '6', 'Enjoyment': '7'}"
78143,littlemisshinta,4080,8,"{'Overall': '8', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '9', 'Enjoyment': '8'}"
18922,Archaeon,254,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '8', 'Enjoyment': '8'}"
213499,thyeeun,11135,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
294190,tiff3421,13119,6,"{'Overall': '6', 'Story': '5', 'Animation': '8', 'Sound': '7', 'Character': '7', 'Enjoyment': '6'}"
318266,BTDee,29755,6,"{'Overall': '6', 'Story': '6', 'Animation': '6', 'Sound': '6', 'Character': '0', 'Enjoyment': '6'}"
110407,FullmetalCowboy,3665,8,"{'Overall': '8', 'Story': '8', 'Animation': '6', 'Sound': '10', 'Character': '9', 'Enjoyment': '7'}"
322401,mushimk,37150,7,"{'Overall': '7', 'Story': '9', 'Animation': '7', 'Sound': '7', 'Character': '4', 'Enjoyment': '7'}"
284105,Mekronid,37150,5,"{'Overall': '5', 'Story': '8', 'Animation': '4', 'Sound': '6', 'Character': '7', 'Enjoyment': '4'}"
274852,kittybits,37150,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
323091,Remi-Hinanawi,11887,8,"{'Overall': '8', 'Story': '9', 'Animation': '5', 'Sound': '6', 'Character': '10', 'Enjoyment': '9'}"
324509,StellarIceberg,39597,2,"{'Overall': '2', 'Story': '2', 'Animation': '8', 'Sound': '9', 'Character': '1', 'Enjoyment': '10'}"
295407,edarel-triparte,82,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
218323,Space_Pirate,82,7,"{'Overall': '7', 'Story': '7', 'Animation': '9', 'Sound': '4', 'Character': '8', 'Enjoyment': '7'}"
311942,VengefulAura,82,9,"{'Overall': '9', 'Story': '10', 'Animation': '9', 'Sound': '8', 'Character': '10', 'Enjoyment': '9'}"
204544,ghostfromjapan,12403,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '2', 'Character': '10', 'Enjoyment': '8'}"
325071,LegendAqua,39597,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
325083,BabyGirl06301,39597,7,"{'Overall': '7', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '8'}"
244294,AymenH,82,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
55503,barcaman101,82,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '8'}"
226921,RevoPotato,82,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
256835,TDiamondBro,11887,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
325562,cristou,39597,5,"{'Overall': '5', 'Story': '4', 'Animation': '7', 'Sound': '6', 'Character': '3', 'Enjoyment': '4'}"
325392,SSL443,39597,6,"{'Overall': '6', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '6', 'Enjoyment': '7'}"
323509,SwarthyBucks,39597,7,"{'Overall': '7', 'Story': '6', 'Animation': '10', 'Sound': '10', 'Character': '7', 'Enjoyment': '8'}"
322612,xClubby,39597,7,"{'Overall': '7', 'Story': '3', 'Animation': '8', 'Sound': '5', 'Character': '5', 'Enjoyment': '3'}"
324575,Luchia,39597,8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '0', 'Character': '8', 'Enjoyment': '7'}"
319612,mouthpiece,11887,4,"{'Overall': '4', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
266132,PajamaBandit,11887,4,"{'Overall': '4', 'Story': '5', 'Animation': '6', 'Sound': '6', 'Character': '3', 'Enjoyment': '4'}"
266597,SovietWeeb,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '8', 'Enjoyment': '8'}"
312670,RyanSpring,11887,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
65751,MelonMoe,11887,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '7'}"
202963,yizhan123,11887,7,"{'Overall': '7', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '9', 'Enjoyment': '7'}"
120093,touzong,11887,3,"{'Overall': '3', 'Story': '5', 'Animation': '0', 'Sound': '10', 'Character': '10', 'Enjoyment': '4'}"
90065,Nabiz,11887,10,"{'Overall': '10', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
182317,Lorihime,11887,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
249517,Nexosis,11887,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
241219,Rizkiawan-kun,11887,8,"{'Overall': '8', 'Story': '9', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '7'}"
293144,emlik,11887,9,"{'Overall': '9', 'Story': '10', 'Animation': '7', 'Sound': '6', 'Character': '10', 'Enjoyment': '10'}"
293477,zordinary,11887,6,"{'Overall': '6', 'Story': '9', 'Animation': '6', 'Sound': '6', 'Character': '3', 'Enjoyment': '6'}"
261346,OtakuTakoyaki,11887,9,"{'Overall': '9', 'Story': '10', 'Animation': '7', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
261547,F4in7,11887,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '8'}"
264849,Ibelucas,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '8', 'Enjoyment': '8'}"
265613,HapAlpha,11887,7,"{'Overall': '7', 'Story': '8', 'Animation': '6', 'Sound': '6', 'Character': '8', 'Enjoyment': '9'}"
269188,PixlReality,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '7', 'Character': '8', 'Enjoyment': '8'}"
255842,thetobydog1110,11887,10,"{'Overall': '10', 'Story': '7', 'Animation': '8', 'Sound': '7', 'Character': '10', 'Enjoyment': '10'}"
313615,Appleseed4k,11887,6,"{'Overall': '6', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
134919,nativeblvnts,11887,8,"{'Overall': '8', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '8'}"
153701,synalchemist,11887,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
144941,worldeditor606,11887,8,"{'Overall': '8', 'Story': '9', 'Animation': '9', 'Sound': '8', 'Character': '7', 'Enjoyment': '7'}"
234017,SandSilos,11887,9,"{'Overall': '9', 'Story': '9', 'Animation': '7', 'Sound': '6', 'Character': '9', 'Enjoyment': '10'}"
153713,Yordi,11887,10,"{'Overall': '10', 'Story': '0', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
226133,mocchichi,11887,10,"{'Overall': '10', 'Story': '10', 'Animation': '8', 'Sound': '7', 'Character': '9', 'Enjoyment': '10'}"
213079,CrackedVault,11887,9,"{'Overall': '9', 'Story': '9', 'Animation': '7', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
215172,EntomaZeta,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
84751,Lukas10,11887,8,"{'Overall': '8', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '8'}"
219185,blueiismybae,11887,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
67357,mike13531,11887,9,"{'Overall': '9', 'Story': '10', 'Animation': '8', 'Sound': '7', 'Character': '9', 'Enjoyment': '9'}"
76433,mihaideath,11887,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
229635,loonyleeny,11887,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
193189,Eagleshadow,11887,5,"{'Overall': '5', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
136127,deleteplz,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '7', 'Character': '9', 'Enjoyment': '9'}"
228482,Quelandoris,11887,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
234447,YuiFireDragneel,11887,10,"{'Overall': '10', 'Story': '10', 'Animation': '8', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
128477,WhiteVye,11887,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
247330,Reconceptions,11887,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '8'}"
300524,Papadzilla,11887,3,"{'Overall': '3', 'Story': '3', 'Animation': '4', 'Sound': '3', 'Character': '1', 'Enjoyment': '3'}"
224519,JackOfHearts,11887,3,"{'Overall': '3', 'Story': '1', 'Animation': '8', 'Sound': '8', 'Character': '3', 'Enjoyment': '1'}"
121047,dgbug3,11887,6,"{'Overall': '6', 'Story': '10', 'Animation': '10', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
68167,saintlier,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '6', 'Sound': '7', 'Character': '9', 'Enjoyment': '9'}"
244397,Seidai,11887,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '8', 'Enjoyment': '10'}"
245352,reviewtime,11887,6,"{'Overall': '6', 'Story': '5', 'Animation': '7', 'Sound': '5', 'Character': '6', 'Enjoyment': '5'}"
251512,CosmicRunner,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
267253,mrbeckham09,11887,10,"{'Overall': '10', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
277034,RainbowSlowmo,11887,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
224193,Takishima_Shin,11887,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '6', 'Character': '6', 'Enjoyment': '7'}"
225305,yniverse,11887,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
67255,Andyis,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
82338,boogaluke,11887,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
223894,theunknown1997,11887,9,"{'Overall': '9', 'Story': '10', 'Animation': '8', 'Sound': '7', 'Character': '9', 'Enjoyment': '10'}"
227803,benjli,11887,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '8', 'Character': '9', 'Enjoyment': '8'}"
212939,scottpilgrim10,11887,7,"{'Overall': '7', 'Story': '8', 'Animation': '5', 'Sound': '6', 'Character': '8', 'Enjoyment': '8'}"
159933,The_Goodsman,11887,8,"{'Overall': '8', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '8', 'Enjoyment': '8'}"
234417,yaongyaongkitty,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '7', 'Character': '9', 'Enjoyment': '8'}"
98499,rin_misami,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '8'}"
74459,Charok,11887,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
280948,OahuOtaku,11887,8,"{'Overall': '8', 'Story': '9', 'Animation': '7', 'Sound': '9', 'Character': '10', 'Enjoyment': '8'}"
281827,Minervaorlando,11887,9,"{'Overall': '9', 'Story': '10', 'Animation': '6', 'Sound': '7', 'Character': '8', 'Enjoyment': '10'}"
